day,direction,fvg_confirm_time,entry_time,entry_price,stop,target,exit_time,exit_price,exit_reason,r_multiple,pnl_usd
2021-09-20,SHORT,2021-09-20 10:15:00-04:00,2021-09-20 20:30:00-04:00,15082.6,15128.0,14991.800000000001,2021-09-20 23:45:00-04:00,15102.4,EOD,-0.4361,-436.12
2021-09-21,SHORT,2021-09-21 10:15:00-04:00,2021-09-21 11:00:00-04:00,15077.6,15087.4,15058.000000000002,2021-09-21 11:00:00-04:00,15087.4,SL,-1.0,-1000.0
2021-09-23,LONG,2021-09-23 10:00:00-04:00,2021-09-23 11:15:00-04:00,15294.7,15277.2,15329.7,2021-09-23 11:45:00-04:00,15329.7,TP,2.0,2000.0
2021-09-27,LONG,2021-09-27 10:30:00-04:00,2021-09-27 10:45:00-04:00,15200.2,15163.5,15273.600000000002,2021-09-27 11:30:00-04:00,15163.5,SL,-1.0,-1000.0
2021-09-29,LONG,2021-09-29 10:00:00-04:00,2021-09-29 10:30:00-04:00,14870.7,14816.7,14978.7,2021-09-29 11:30:00-04:00,14816.7,SL,-1.0,-1000.0
2021-09-30,SHORT,2021-09-30 11:45:00-04:00,2021-09-30 13:00:00-04:00,14776.3,14847.8,14633.3,2021-09-30 21:00:00-04:00,14633.3,TP,2.0,2000.0
2021-10-01,SHORT,2021-10-01 10:30:00-04:00,2021-10-01 10:45:00-04:00,14599.1,14632.6,14532.1,2021-10-01 10:45:00-04:00,14632.6,SL,-1.0,-1000.0
2021-10-05,LONG,2021-10-05 10:00:00-04:00,2021-10-05 21:45:00-04:00,14590.2,14553.2,14664.2,2021-10-05 23:45:00-04:00,14605.4,EOD,0.4108,410.81
2021-10-06,LONG,2021-10-06 10:30:00-04:00,2021-10-06 10:45:00-04:00,14643.3,14596.8,14736.3,2021-10-06 11:15:00-04:00,14596.8,SL,-1.0,-1000.0
2021-10-07,LONG,2021-10-07 10:15:00-04:00,2021-10-07 11:00:00-04:00,14987.0,14970.0,15021.0,2021-10-07 11:15:00-04:00,14970.0,SL,-1.0,-1000.0
2021-10-08,SHORT,2021-10-08 10:45:00-04:00,2021-10-08 11:00:00-04:00,14885.9,14905.6,14846.499999999998,2021-10-08 11:30:00-04:00,14846.499999999998,TP,2.0,2000.0
2021-10-11,LONG,2021-10-11 10:00:00-04:00,2021-10-11 10:30:00-04:00,14874.2,14839.0,14944.600000000002,2021-10-11 12:00:00-04:00,14839.0,SL,-1.0,-1000.0
2021-10-12,LONG,2021-10-12 12:00:00-04:00,2021-10-12 12:15:00-04:00,14718.5,14678.0,14799.5,2021-10-12 12:45:00-04:00,14678.0,SL,-1.0,-1000.0
2021-10-13,LONG,2021-10-13 12:00:00-04:00,2021-10-13 12:15:00-04:00,14726.9,14712.2,14756.299999999997,2021-10-13 13:15:00-04:00,14756.299999999997,TP,2.0,2000.0
2021-10-14,LONG,2021-10-14 10:15:00-04:00,2021-10-14 10:30:00-04:00,14982.4,14960.7,15025.799999999997,2021-10-14 11:45:00-04:00,15025.799999999997,TP,2.0,2000.0
2021-10-15,LONG,2021-10-15 10:45:00-04:00,2021-10-15 11:30:00-04:00,15099.6,15068.4,15162.000000000002,2021-10-15 16:45:00-04:00,15161.0,EOD,1.9679,1967.95
2021-10-18,LONG,2021-10-18 10:00:00-04:00,2021-10-18 10:30:00-04:00,15144.0,15126.7,15178.599999999999,2021-10-18 10:45:00-04:00,15178.599999999999,TP,2.0,2000.0
2021-10-19,LONG,2021-10-19 11:00:00-04:00,2021-10-19 11:15:00-04:00,15381.5,15353.2,15438.099999999999,2021-10-19 16:00:00-04:00,15438.099999999999,TP,2.0,2000.0
2021-10-20,LONG,2021-10-20 10:30:00-04:00,2021-10-20 10:45:00-04:00,15437.6,15427.9,15457.000000000002,2021-10-20 10:45:00-04:00,15427.9,SL,-1.0,-1000.0
2021-10-21,LONG,2021-10-21 10:15:00-04:00,2021-10-21 11:30:00-04:00,15415.8,15394.9,15457.599999999999,2021-10-21 15:00:00-04:00,15457.599999999999,TP,2.0,2000.0
2021-10-25,LONG,2021-10-25 11:15:00-04:00,2021-10-25 11:30:00-04:00,15427.7,15423.0,15437.100000000002,2021-10-25 11:30:00-04:00,15437.100000000002,TP,2.0,2000.0
2021-10-26,LONG,2021-10-26 10:15:00-04:00,2021-10-26 10:45:00-04:00,15688.7,15653.7,15758.7,2021-10-26 11:30:00-04:00,15653.7,SL,-1.0,-1000.0
2021-10-27,LONG,2021-10-27 12:15:00-04:00,2021-10-27 15:00:00-04:00,15679.1,15669.3,15698.700000000003,2021-10-27 15:00:00-04:00,15669.3,SL,-1.0,-1000.0
2021-10-28,LONG,2021-10-28 10:45:00-04:00,2021-10-28 11:00:00-04:00,15725.9,15713.3,15751.1,2021-10-28 11:15:00-04:00,15751.1,TP,2.0,2000.0
2021-11-01,LONG,2021-11-01 11:30:00-04:00,2021-11-01 13:15:00-04:00,15853.0,15839.8,15879.400000000001,2021-11-01 13:15:00-04:00,15879.400000000001,TP,2.0,2000.0
2021-11-02,SHORT,2021-11-02 12:00:00-04:00,2021-11-02 12:15:00-04:00,15956.8,15986.9,15896.599999999999,2021-11-02 15:30:00-04:00,15986.9,SL,-1.0,-1000.0
2021-11-03,LONG,2021-11-03 12:00:00-04:00,2021-11-03 12:15:00-04:00,15987.9,15982.5,15998.699999999999,2021-11-03 12:30:00-04:00,15998.699999999999,TP,2.0,2000.0
2021-11-08,SHORT,2021-11-08 12:00:00-05:00,2021-11-08 12:30:00-05:00,16353.1,16360.6,16338.1,2021-11-08 12:30:00-05:00,16338.1,TP,2.0,2000.0
